iBite,ID,specimen,head.w,head.h,head.l,th.w,wing.l,body.l,max.bf.iBite,max.bf.specimen,mean.bf.specimen,mean.bf.ID,mean.ID.head.w,mean.ID.head.h,mean.ID.head.l,mean.ID.th.w,mean.ID.wing.l,mean.ID.body.l,mean.bf.ID.geom,mean.ID.head.w.geom,mean.ID.head.h.geom,mean.ID.head.l.geom,mean.ID.th.w.geom,mean.ID.wing.l.geom,mean.ID.body.l.geom,HemiHolo,infraclass,cohort,order,suborder,superfamily,family,subfamily,tribe,genus,species,amplification,latitude,longitude,country,climate.zone
0801,Pseudochorthippus_parallelus,0824,2.37,3.1,1.95,2.56,8.2,15.54,0.5637088034188035,0.5637088034188035,0.5637088034188035,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.8393908437,7.15186536702612,Germany,Cfb
0886,Pseudochorthippus_parallelus,0908,2.64,3.32,2.88,2.58,10.54,16.94,0.06720565384615385,0.10995713076923076,0.0885813923076923,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,46.381583,14.464778,Slovenia,Cfb
0887,Pseudochorthippus_parallelus,0908,2.64,3.32,2.88,2.58,10.54,16.94,0.10995713076923076,0.10995713076923076,0.0885813923076923,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,46.381583,14.464778,Slovenia,Cfb
0966,Pseudochorthippus_parallelus,0966,2.52,3.34,2.73,2.68,8.41,13.92,0.3217640641025641,0.3217640641025641,0.3217640641025641,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.9682060975773,7.2217815317683,Germany,Cfb
1950,Pseudochorthippus_parallelus,2007,2.54,3.75,2.88,2.73,13.19,16.78,0.44719263076923077,0.44719263076923077,0.44719263076923077,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.9025756618504,6.90834858451909,Germany,Cfb
1951,Pseudochorthippus_parallelus,2008,2.62,3.42,2.95,2.46,11.41,15.79,0.4305273,0.4305273,0.4305273,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.9025756618504,6.90834858451909,Germany,Cfb
1954,Pseudochorthippus_parallelus,2010,2.6,3.23,3,2.64,9.99,14.54,0.6115118153846154,0.6115118153846154,0.6115118153846154,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.9025756618504,6.90834858451909,Germany,Cfb
1956,Pseudochorthippus_parallelus,2014,3.24,4.92,3.31,3.63,7.04,32.55,1.2295819307692306,1.2295819307692306,1.2295819307692306,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.9025756618504,6.90834858451909,Germany,Cfb
1957,Pseudochorthippus_parallelus,2015,2.67,3.33,3.21,2.6,9.47,15.69,0.3932929,0.3932929,0.3932929,0.3432249392871151,2.7545,3.92075,2.643,3.1055,7.903,18.83875,0.287531953183127,2.7385108553428643,3.8790275579530906,2.6031955730037484,3.0543094772260635,7.690719833669148,18.531534481597006,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Gomphocerini,Pseudochorthippus,parallelus,2,50.9025756618504,6.90834858451909,Germany,Cfb
1396,Orphulella_punctata,1467,3.1,5.16,2.5,2.9,14.1,17,0.5221162692307693,0.5221162692307693,0.5221162692307693,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.15588062636396,-79.8488367662606,Panama,Am
1406,Orphulella_punctata,1473,2.58,4.8,2.74,2.43,14.16,15.4,0.26409500923076923,0.26409500923076923,0.26409500923076923,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,20,9.15588062636396,-79.8488367662606,Panama,Am
1408,Orphulella_punctata,1475,2.59,5.48,2.73,2.62,14.45,17.72,0.6859977384615384,0.6859977384615384,0.5812002538461538,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.15588062636396,-79.8488367662606,Panama,Am
1409,Orphulella_punctata,1475,2.59,5.48,2.73,2.62,14.45,17.72,0.4764027692307692,0.6859977384615384,0.5812002538461538,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.15588062636396,-79.8488367662606,Panama,Am
1492,Orphulella_punctata,1527,2.95,6.24,4.05,3.3,17.9,22.1,1.057513476923077,1.057513476923077,1.057513476923077,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.15588062636396,-79.8488367662606,Panama,Am
1551,Orphulella_punctata,1575,2.5,4.86,2.4,2.22,12.6,17.73,0.3353931538461538,0.3353931538461538,0.33290128846153844,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.15588062636396,-79.8488367662606,Panama,Am
1586,Orphulella_punctata,1599,2.55,4.61,1.92,2.54,12.66,15.1,0.3470565,0.3470565,0.24023903076923075,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.12446615378659,-79.8589588478031,Panama,Am
1587,Orphulella_punctata,1599,2.55,4.61,1.92,2.54,12.66,15.1,0.18047663846153844,0.3470565,0.24023903076923075,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.12446615378659,-79.8589588478031,Panama,Am
1588,Orphulella_punctata,1600,3.24,6.24,3.29,2.98,15.43,20.12,1.0890910153846154,1.0890910153846154,1.0890910153846154,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.12446615378659,-79.8589588478031,Panama,Am
2163,Orphulella_punctata,1575,2.5,4.86,2.4,2.22,12.6,17.73,0.33040942307692306,0.3353931538461538,0.33290128846153844,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.15588062636396,-79.8488367662606,Panama,Am
2171,Orphulella_punctata,1599,2.55,4.61,1.92,2.54,12.66,15.1,0.18508177692307692,0.3470565,0.24023903076923075,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.12446615378659,-79.8589588478031,Panama,Am
2172,Orphulella_punctata,1599,2.55,4.61,1.92,2.54,12.66,15.1,0.3385200538461538,0.3470565,0.24023903076923075,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.12446615378659,-79.8589588478031,Panama,Am
2173,Orphulella_punctata,1599,2.55,4.61,1.92,2.54,12.66,15.1,0.15006018461538462,0.3470565,0.24023903076923075,0.5210075676923077,2.729285714285714,5.126428571428572,2.5335714285714284,2.7014285714285715,14.055,17.265,0.4686953456016732,2.7143327670968027,5.0964815827129035,2.4672718458351546,2.672747199385807,13.950090595406396,17.12542784966945,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulella,punctata,2,9.12446615378659,-79.8589588478031,Panama,Am
1398,Orphulellini_sp_PAN1,1469,2.9,5.2,2.25,2.6,14.2,17.8,0.40155580769230764,0.40155580769230764,0.40155580769230764,0.3839966487179487,2.7933333333333334,4.98,2.736666666666667,2.586666666666667,14.313333333333333,17.706666666666667,0.3837988729806781,2.7923276353797895,4.977604908401622,2.7135532517724,2.586649513944901,14.31310839363178,17.70654388994782,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulellini,sp_PAN1,2,9.15588062636396,-79.8488367662606,Panama,Am
1450,Orphulellini_sp_PAN1,1498,2.74,4.87,2.98,2.58,14.37,17.66,0.37521706923076925,0.37521706923076925,0.36828814615384614,0.3839966487179487,2.7933333333333334,4.98,2.736666666666667,2.586666666666667,14.313333333333333,17.706666666666667,0.3837988729806781,2.7923276353797895,4.977604908401622,2.7135532517724,2.586649513944901,14.31310839363178,17.70654388994782,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulellini,sp_PAN1,2,9.15588062636396,-79.8488367662606,Panama,Am
1453,Orphulellini_sp_PAN1,1498,2.74,4.87,2.98,2.58,14.37,17.66,0.36135922307692303,0.37521706923076925,0.36828814615384614,0.3839966487179487,2.7933333333333334,4.98,2.736666666666667,2.586666666666667,14.313333333333333,17.706666666666667,0.3837988729806781,2.7923276353797895,4.977604908401622,2.7135532517724,2.586649513944901,14.31310839363178,17.70654388994782,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,Orphulellini,Orphulellini,sp_PAN1,2,9.15588062636396,-79.8488367662606,Panama,Am
1638,Stenopola_puncticeps,1643,2.8,4.7,2.05,1.94,16.78,18.5,0.24887385384615385,0.24887385384615385,0.24887385384615385,0.24887385384615385,2.8,4.7,2.05,1.94,16.78,18.5,0.24887385384615388,2.8,4.700000000000001,2.05,1.94,16.78,18.499999999999996,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Stenopola,puncticeps,2,9.11710325691504,-79.7022590632803,Panama,Am
0381,Tetrataenia_surinama,0458,4.7,7.8,3.8,4.9,20.9,29.5,0.991153452991453,0.991153452991453,0.991153452991453,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
0382,Tetrataenia_surinama,0459,3.8,5.6,2.7,3.4,16.3,20.2,0.39278627350427353,0.39278627350427353,0.39278627350427353,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
0383,Tetrataenia_surinama,0460,4.4,6.4,2.9,4,19.7,23.3,1.4264109102564102,1.4264109102564102,1.4264109102564102,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
0384,Tetrataenia_surinama,0461,4.4,6.6,3.8,4.9,20.4,30,1.3919274743589745,1.3919274743589745,1.3919274743589745,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
2586,Tetrataenia_surinama,2321,4.17,5.92,3.09,3.71,16.77,23.37,1.1171944538461536,1.1171944538461536,1.1171944538461536,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
2587,Tetrataenia_surinama,2322,3.93,5.6,2.9,3.63,16.76,23.39,0.9523567846153846,0.9523567846153846,0.9523567846153846,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
2588,Tetrataenia_surinama,2323,3.78,4.56,2.63,3.38,15.71,19.83,0.8846307076923077,0.8846307076923077,0.8846307076923077,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
2589,Tetrataenia_surinama,2324,3.71,5.27,2.84,3.36,15.74,21.33,0.9202860692307693,0.9202860692307693,0.9202860692307693,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
2591,Tetrataenia_surinama,2326,4.32,6.46,3.74,4.48,19.17,31.35,0.9979118153846154,0.9979118153846154,0.9979118153846154,1.0082953268755934,4.134444444444444,6.023333333333333,3.1555555555555554,3.9733333333333336,17.93888888888889,24.696666666666665,0.956181720933401,4.121676236614451,5.9604695285200275,3.123545974647342,3.9302138086616236,17.833094446488307,24.358722745717966,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Leptysminae,Tetrataeniini,Tetrataenia,surinama,2,NA,NA,breeding,NA
1574,Aidemona_azteca,1590,3.98,5.45,2.88,4.01,16.45,23.66,0.8408681076923076,0.8408681076923076,0.7879374102564102,0.8408681076923076,3.98,5.45,2.88,4.01,16.45,23.66,0.8408681076923076,3.98,5.45,2.88,4.01,16.449999999999996,23.660000000000004,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Melanoplinae,Melanoplini,Aidemona,azteca,2,9.15588062636396,-79.8488367662606,Panama,Am
2165,Aidemona_azteca,1590,3.98,5.45,2.88,4.01,16.45,23.66,0.7486481153846153,0.8408681076923076,0.7879374102564102,0.8408681076923076,3.98,5.45,2.88,4.01,16.45,23.66,0.8408681076923076,3.98,5.45,2.88,4.01,16.449999999999996,23.660000000000004,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Melanoplinae,Melanoplini,Aidemona,azteca,2,9.15588062636396,-79.8488367662606,Panama,Am
2166,Aidemona_azteca,1590,3.98,5.45,2.88,4.01,16.45,23.66,0.7742960076923077,0.8408681076923076,0.7879374102564102,0.8408681076923076,3.98,5.45,2.88,4.01,16.45,23.66,0.8408681076923076,3.98,5.45,2.88,4.01,16.449999999999996,23.660000000000004,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Melanoplinae,Melanoplini,Aidemona,azteca,2,9.15588062636396,-79.8488367662606,Panama,Am
0904,Micropodisma_salamandra,0922,3.68,4.73,2.68,4.38,0,23.25,0.8993627461538461,0.8993627461538461,0.8993627461538461,0.8993627461538461,3.68,4.73,2.68,4.38,0,23.25,0.8993627461538461,3.6799999999999997,4.7299999999999995,2.68,4.38,0,23.25,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Melanoplinae,Podismini,Micropodisma,salamandra,2,45.743278,14.950417,Slovenia,Cfb
1288,Chortoicetes_sp_AUS1,1361,3.51,5.31,3.08,3.52,19.53,19.4,0.7331722461538461,0.7331722461538461,0.7331722461538461,0.7331722461538461,3.51,5.31,3.08,3.52,19.53,19.4,0.7331722461538461,3.51,5.309999999999999,3.08,3.5200000000000005,19.529999999999998,19.4,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Chortoicetes,sp_AUS1,2,-24.094011,150.12081,Australia,BSh
1108,Pycnostictus_seriatus,1181,4.44,5.51,3.57,5.31,22.36,23.43,0.9370470307692308,0.9370470307692308,0.9370470307692308,0.7035055730769231,3.4575,4.3425,2.8449999999999998,3.83,18.285,19.099999999999998,0.6737190635975566,3.380108720829778,4.2759608957658095,2.7964784969098875,3.6697033307297366,18.050552344577582,18.41051881826419,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Pycnostictus,seriatus,2,-16.103841,145.450869,Australia,Am
1264,Pycnostictus_seriatus,1337,3.03,3.4,2.29,2.59,15.97,14.28,0.47206109999999996,0.47206109999999996,0.47206109999999996,0.7035055730769231,3.4575,4.3425,2.8449999999999998,3.83,18.285,19.099999999999998,0.6737190635975566,3.380108720829778,4.2759608957658095,2.7964784969098875,3.6697033307297366,18.050552344577582,18.41051881826419,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Pycnostictus,seriatus,2,-21.131784,148.49338,Australia,Cwa
1265,Pycnostictus_seriatus,1338,2.54,4.01,2.39,2.95,15.03,13.79,0.5360453538461538,0.5360453538461538,0.5360453538461538,0.7035055730769231,3.4575,4.3425,2.8449999999999998,3.83,18.285,19.099999999999998,0.6737190635975566,3.380108720829778,4.2759608957658095,2.7964784969098875,3.6697033307297366,18.050552344577582,18.41051881826419,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Pycnostictus,seriatus,2,-21.131784,148.49338,Australia,Cwa
1347,Pycnostictus_seriatus,1420,3.82,4.45,3.13,4.47,19.78,24.9,0.8688688076923077,0.8688688076923077,0.8688688076923077,0.7035055730769231,3.4575,4.3425,2.8449999999999998,3.83,18.285,19.099999999999998,0.6737190635975566,3.380108720829778,4.2759608957658095,2.7964784969098875,3.6697033307297366,18.050552344577582,18.41051881826419,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Pycnostictus,seriatus,2,-28.653731,151.94665,Australia,Cfb
1229,Pycnostictus_sp_AUS1,1302,2.94,4.01,2.75,2.94,16.42,16.73,0.5219306615384616,0.5219306615384616,0.5219306615384616,0.5219306615384616,2.94,4.01,2.75,2.94,16.42,16.73,0.5219306615384616,2.94,4.01,2.75,2.94,16.419999999999998,16.729999999999997,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Pycnostictus,sp_AUS1,2,-19.047743,146.39462,Australia,Cwa
1028,Pycnostictus_sp_AUS2,1101,3.49,5.19,2.58,4,13.69,23.6,0.6799463461538461,0.6799463461538461,0.6799463461538461,0.6799463461538461,3.49,5.19,2.58,4,13.69,23.6,0.6799463461538461,3.49,5.19,2.58,4,13.69,23.599999999999998,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,-,Pycnostictus,sp_AUS2,2,-16.099495,145.458732,Australia,Am
0822,Acrotylus_sp_GRE1,0844,3.28,5.64,3.22,4.5,17.95,19.44,0.4434564615384615,0.4434564615384615,0.4434564615384615,0.5403668038461538,3.255,5.244999999999999,3.14,4.195,18.185000000000002,19.42,0.5316057451276403,3.2549039924397154,5.230105161466641,3.138980726286799,4.183897704294406,18.18348151482548,19.419989701336096,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,Acrotylini,Acrotylus,sp_GRE1,2,35.181774891294,24.9815750290872,Greece:Crete,Csa
0823,Acrotylus_sp_GRE1,0845,3.23,4.85,3.06,3.89,18.42,19.4,0.6372771461538461,0.6372771461538461,0.6372771461538461,0.5403668038461538,3.255,5.244999999999999,3.14,4.195,18.185000000000002,19.42,0.5316057451276403,3.2549039924397154,5.230105161466641,3.138980726286799,4.183897704294406,18.18348151482548,19.419989701336096,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,Acrotylini,Acrotylus,sp_GRE1,2,35.181774891294,24.9815750290872,Greece:Crete,Csa
1309,Aiolopus_sp_AUS1,1382,3.66,5.4,4.82,3.95,24.79,28.65,0.2594032,0.3115586384615384,0.2616395564102564,0.3115586384615384,3.66,5.4,4.82,3.95,24.79,28.65,0.31155863846153836,3.66,5.4,4.82,3.95,24.79,28.65,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,Epacromiini,Aiolopus,sp_AUS1,2,-24.602986,150.12407,Australia,BSh
2402,Aiolopus_sp_AUS1,1382,3.66,5.4,4.82,3.95,24.79,28.65,0.21395683076923075,0.3115586384615384,0.2616395564102564,0.3115586384615384,3.66,5.4,4.82,3.95,24.79,28.65,0.31155863846153836,3.66,5.4,4.82,3.95,24.79,28.65,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,Epacromiini,Aiolopus,sp_AUS1,2,-24.602986,150.12407,Australia,BSh
2403,Aiolopus_sp_AUS1,1382,3.66,5.4,4.82,3.95,24.79,28.65,0.3115586384615384,0.3115586384615384,0.2616395564102564,0.3115586384615384,3.66,5.4,4.82,3.95,24.79,28.65,0.31155863846153836,3.66,5.4,4.82,3.95,24.79,28.65,Hemimetabola,Neoptera,Polyneoptera,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,Epacromiini,Aiolopus,sp_AUS1,2,-24.602986,150.12407,Australia,BSh
